"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060612","GO:0060612","adipose tissue development","3/456","59/18888",0.0508474576271186,2.10615521855486,1.33846226368025,0.170454239413355,0.719606766070616,0.68650275601805,"DHRS7B/NCOA1/PUM2",3
"GO:0000910","GO:0000910","cytokinesis","7/456","188/18888",0.0372340425531915,1.54227323628219,1.17531417080079,0.170643030127939,0.719606766070616,0.68650275601805,"CHMP3/SNX9/EXOC2/CDC42/BIN3/CDC14A/KLHL9",7
"GO:0017157","GO:0017157","regulation of exocytosis","7/456","188/18888",0.0372340425531915,1.54227323628219,1.17531417080079,0.170643030127939,0.719606766070616,0.68650275601805,"CDK5/RIMS2/RAB21/BRAF/NSF/SNCA/SPHK2",7
"GO:0021602","GO:0021602","cranial nerve morphogenesis","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"PLXNA3/EPHB2",2
"GO:0031114","GO:0031114","regulation of microtubule depolymerization","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"TAOK1/ATXN7",2
"GO:0033238","GO:0033238","regulation of amine metabolic process","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"GPR37/BCKDK",2
"GO:0034063","GO:0034063","stress granule assembly","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"ATXN2L/PUM2",2
"GO:0034311","GO:0034311","diol metabolic process","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"PRKG2/SPHK2",2
"GO:0036336","GO:0036336","dendritic cell migration","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"CXCR4/CDC42",2
"GO:0042744","GO:0042744","hydrogen peroxide catabolic process","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"GPX3/SNCA",2
"GO:0045048","GO:0045048","protein insertion into ER membrane","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"TMEM147/BAG6",2
"GO:0070198","GO:0070198","protein localization to chromosome, telomeric region","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"XRCC5/CCT7",2
"GO:0070536","GO:0070536","protein K63-linked deubiquitination","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"ZRANB1/YOD1",2
"GO:0072525","GO:0072525","pyridine-containing compound biosynthetic process","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"NUDT12/PSAT1",2
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","2/456","31/18888",0.0645161290322581,2.6723259762309,1.46569350286795,0.171596077315191,0.719606766070616,0.68650275601805,"RALB/DGKD",2
"GO:0010507","GO:0010507","negative regulation of autophagy","4/456","90/18888",0.0444444444444444,1.84093567251462,1.25778348593568,0.172938616513338,0.719606766070616,0.68650275601805,"RRAGA/RRAGC/RPTOR/SNCA",4
"GO:0051961","GO:0051961","negative regulation of nervous system development","6/456","155/18888",0.0387096774193548,1.60339558573854,1.18642965065838,0.172947608089364,0.719606766070616,0.68650275601805,"CDK5/ABCC8/PLXNA3/EPHB2/SEMA4D/LHX2",6
"GO:0045927","GO:0045927","positive regulation of growth","9/456","258/18888",0.0348837209302326,1.44492044063648,1.13178377792226,0.173465165208124,0.719606766070616,0.68650275601805,"MEF2C/RIMS2/CXCR4/MAP3K13/RPTOR/SEMA4D/CDC42/PUM2/EFNA5",9
"GO:0032200","GO:0032200","telomere organization","7/456","189/18888",0.037037037037037,1.53411306042885,1.1607336891953,0.173811208307615,0.719606766070616,0.68650275601805,"XRCC5/UCHL5/NFRKB/NAT10/NSMCE4A/PCNA/CCT7",7
"GO:0006631","GO:0006631","fatty acid metabolic process","13/456","401/18888",0.0324189526184539,1.34282714266964,1.09141984291034,0.174464169636064,0.719606766070616,0.68650275601805,"SCD5/SCAP/SCD/ECI1/ALKBH7/QKI/GPX4/PCK2/CRYL1/SLC25A17/HSD17B8/PTGDS/SNCA",13
"GO:0010639","GO:0010639","negative regulation of organelle organization","12/456","365/18888",0.0328767123287671,1.36178803172314,1.09779853122256,0.174624312761329,0.719606766070616,0.68650275601805,"GSN/ARHGEF7/TMSB4X/TAOK1/TBC1D7/NOL3/NAT10/TUBB4A/IQCJ-SCHIP1/ATXN7/SNCA/LIMK2",12
"GO:0018209","GO:0018209","peptidyl-serine modification","10/456","294/18888",0.0340136054421769,1.40887934121017,1.11137366282814,0.17554149123971,0.719606766070616,0.68650275601805,"CDK5/VRK1/MAP3K13/INPP5J/RPTOR/BRSK1/GALNT1/BRAF/PRKACB/SNCA",10
"GO:0048193","GO:0048193","Golgi vesicle transport","10/456","294/18888",0.0340136054421769,1.40887934121017,1.11137366282814,0.17554149123971,0.719606766070616,0.68650275601805,"SEC22C/SCAP/CSK/EXOC2/YIPF5/RP2/NSF/VPS51/ANKFY1/TRAPPC9",10
"GO:0006364","GO:0006364","rRNA processing","8/456","224/18888",0.0357142857142857,1.47932330827068,1.1350836682667,0.175764704102785,0.719606766070616,0.68650275601805,"WDR74/PIH1D2/ERI1/RBM34/UTP4/UTP23/NOB1/NAT10",8
"GO:0010257","GO:0010257","NADH dehydrogenase complex assembly","3/456","60/18888",0.05,2.07105263157895,1.30695918013626,0.176436305868099,0.719606766070616,0.68650275601805,"NDUFAF7/NDUFAF2/NDUFAF5",3
"GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly","3/456","60/18888",0.05,2.07105263157895,1.30695918013626,0.176436305868099,0.719606766070616,0.68650275601805,"NDUFAF7/NDUFAF2/NDUFAF5",3
"GO:0046173","GO:0046173","polyol biosynthetic process","3/456","60/18888",0.05,2.07105263157895,1.30695918013626,0.176436305868099,0.719606766070616,0.68650275601805,"PCK2/SNCA/SPHK2",3
"GO:0061462","GO:0061462","protein localization to lysosome","3/456","60/18888",0.05,2.07105263157895,1.30695918013626,0.176436305868099,0.719606766070616,0.68650275601805,"RRAGA/GNPTG/RRAGC",3
"GO:0007272","GO:0007272","ensheathment of neurons","6/456","156/18888",0.0384615384615385,1.59311740890688,1.17000731410217,0.176489366110979,0.719606766070616,0.68650275601805,"CXCR4/POU3F1/MARVELD1/QKI/EIF2B2/ORMDL3",6
"GO:0008366","GO:0008366","axon ensheathment","6/456","156/18888",0.0384615384615385,1.59311740890688,1.17000731410217,0.176489366110979,0.719606766070616,0.68650275601805,"CXCR4/POU3F1/MARVELD1/QKI/EIF2B2/ORMDL3",6
"GO:0031960","GO:0031960","response to corticosteroid","6/456","156/18888",0.0384615384615385,1.59311740890688,1.17000731410217,0.176489366110979,0.719606766070616,0.68650275601805,"BCKDHB/UCP2/HSD11B2/PCK2/PTGDS/PCNA",6
"GO:0022904","GO:0022904","respiratory electron transport chain","5/456","123/18888",0.040650406504065,1.68378262729996,1.19666892802684,0.17694766038433,0.719606766070616,0.68650275601805,"SLC25A13/CYC1/UQCRQ/PUM2/SNCA",5
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","5/456","123/18888",0.040650406504065,1.68378262729996,1.19666892802684,0.17694766038433,0.719606766070616,0.68650275601805,"SCAP/RPTOR/CNEP1R1/SIRT3/SPHK2",5
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","7/456","190/18888",0.0368421052631579,1.52603878116343,1.14623764143839,0.177004692715989,0.719606766070616,0.68650275601805,"DAPK1/GSN/PDCD5/NGFR/NOL3/MALT1/SNCA",7
"GO:0060021","GO:0060021","roof of mouth development","4/456","91/18888",0.043956043956044,1.82070561017929,1.23435905775092,0.177702913590059,0.719606766070616,0.68650275601805,"PLEKHA1/FZD1/EPHB2/ACVR2B",4
"GO:0097581","GO:0097581","lamellipodium organization","4/456","91/18888",0.043956043956044,1.82070561017929,1.23435905775092,0.177702913590059,0.719606766070616,0.68650275601805,"ARHGEF7/VAV2/CDC42/BIN3",4
"GO:1900542","GO:1900542","regulation of purine nucleotide metabolic process","4/456","91/18888",0.043956043956044,1.82070561017929,1.23435905775092,0.177702913590059,0.719606766070616,0.68650275601805,"TMSB4X/RPTOR/SNCA/SPHK2",4
"GO:0006520","GO:0006520","amino acid metabolic process","10/456","295/18888",0.0338983050847458,1.40410347903657,1.10028842287412,0.17808401958481,0.719606766070616,0.68650275601805,"SLC25A13/BCKDHB/UCP2/GCSH/AARSD1/PSAT1/DDAH1/BCKDK/PPM1K/LRRC47",10
"GO:0006457","GO:0006457","protein folding","8/456","225/18888",0.0355555555555556,1.4727485380117,1.12204017202198,0.178701259435572,0.719606766070616,0.68650275601805,"DNAJB12/TTC4/PDCD5/CDC37L1/HSPA5/RP2/CCT7/FKBP8",8
"GO:0000289","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"CNOT6L/CNOT8",2
"GO:0006734","GO:0006734","NADH metabolic process","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"NUDT12/PCK2",2
"GO:0019082","GO:0019082","viral protein processing","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"ST3GAL3/GALNT1",2
"GO:0021532","GO:0021532","neural tube patterning","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"EN1/FKBP8",2
"GO:0034505","GO:0034505","tooth mineralization","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"STIM1/WLS",2
"GO:0035774","GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"ABCC8/DYNLL1",2
"GO:0046685","GO:0046685","response to arsenic-containing substance","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"ZFAND2A/DAXX",2
"GO:0048679","GO:0048679","regulation of axon regeneration","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"BRAF/PUM2",2
"GO:0048710","GO:0048710","regulation of astrocyte differentiation","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"QKI/ID2",2
"GO:0051085","GO:0051085","chaperone cofactor-dependent protein refolding","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"DNAJB12/HSPA5",2
"GO:0080111","GO:0080111","DNA demethylation","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"TRIM28/TET1",2
"GO:0090317","GO:0090317","negative regulation of intracellular protein transport","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"CDK5/YOD1",2
"GO:0099022","GO:0099022","vesicle tethering","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"EXOC2/TRAPPC9",2
"GO:1903580","GO:1903580","positive regulation of ATP metabolic process","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"TMSB4X/RPTOR",2
"GO:2000316","GO:2000316","regulation of T-helper 17 type immune response","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"EPHB2/MALT1",2
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential","2/456","32/18888",0.0625,2.58881578947368,1.41482078759173,0.180280013513236,0.719606766070616,0.68650275601805,"RIMS2/DLG4",2
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","13/456","404/18888",0.0321782178217822,1.33285565398645,1.06371754276753,0.180969162592209,0.719606766070616,0.68650275601805,"CNOT6L/CNOT8/NANOS3/ELAVL4/RBM15B/ANGEL2/PAIP1/JMJD6/QKI/SRSF4/CELF4/TRA2A/PUM2",13
"GO:0006413","GO:0006413","translational initiation","5/456","124/18888",0.0403225806451613,1.67020373514431,1.17769452200532,0.181014864720634,0.719606766070616,0.68650275601805,"EIF3K/EIF3L/PAIP1/MIF4GD/EIF2B2",5
"GO:0034502","GO:0034502","protein localization to chromosome","5/456","124/18888",0.0403225806451613,1.67020373514431,1.17769452200532,0.181014864720634,0.719606766070616,0.68650275601805,"XRCC5/VRK1/RHNO1/ZMYND8/CCT7",5
"GO:0001738","GO:0001738","morphogenesis of a polarized epithelium","3/456","61/18888",0.0491803278688525,2.03710094909405,1.27606579788919,0.182475759457356,0.719606766070616,0.68650275601805,"FZD1/BRSK1/CDC42",3
"GO:0031113","GO:0031113","regulation of microtubule polymerization","3/456","61/18888",0.0491803278688525,2.03710094909405,1.27606579788919,0.182475759457356,0.719606766070616,0.68650275601805,"ARHGEF7/TUBB4A/SNCA",3
"GO:0055008","GO:0055008","cardiac muscle tissue morphogenesis","3/456","61/18888",0.0491803278688525,2.03710094909405,1.27606579788919,0.182475759457356,0.719606766070616,0.68650275601805,"NRG1/TNNI1/TPM1",3
"GO:0006140","GO:0006140","regulation of nucleotide metabolic process","4/456","92/18888",0.0434782608695652,1.80091533180778,1.21122683317031,0.182511160141972,0.719606766070616,0.68650275601805,"TMSB4X/RPTOR/SNCA/SPHK2",4
"GO:0022406","GO:0022406","membrane docking","4/456","92/18888",0.0434782608695652,1.80091533180778,1.21122683317031,0.182511160141972,0.719606766070616,0.68650275601805,"RALB/ESYT2/PPFIA3/EXOC2",4
"GO:0032411","GO:0032411","positive regulation of transporter activity","4/456","92/18888",0.0434782608695652,1.80091533180778,1.21122683317031,0.182511160141972,0.719606766070616,0.68650275601805,"TMSB4X/STIM1/EPHB2/CACNB3",4
"GO:0045995","GO:0045995","regulation of embryonic development","4/456","92/18888",0.0434782608695652,1.80091533180778,1.21122683317031,0.182511160141972,0.719606766070616,0.68650275601805,"UCHL5/NFRKB/TADA2A/BAG6",4
"GO:0021915","GO:0021915","neural tube development","6/456","158/18888",0.0379746835443038,1.57295136575616,1.13750966244703,0.183660488405309,0.719606766070616,0.68650275601805,"PLXNA2/EN1/FZD1/LHX2/PRKACB/FKBP8",6
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","5/456","125/18888",0.04,1.65684210526316,1.15889084551584,0.185116627143948,0.719606766070616,0.68650275601805,"TAOK1/TAOK2/BRSK1/ETAA1/RHNO1",5
"GO:0032465","GO:0032465","regulation of cytokinesis","4/456","93/18888",0.043010752688172,1.7815506508206,1.18837941105099,0.187361957751815,0.719606766070616,0.68650275601805,"CHMP3/CDC42/CDC14A/KLHL9",4
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","4/456","93/18888",0.043010752688172,1.7815506508206,1.18837941105099,0.187361957751815,0.719606766070616,0.68650275601805,"NGFR/STIM1/HDAC2/ACVR2B",4
"GO:0016050","GO:0016050","vesicle organization","12/456","371/18888",0.032345013477089,1.33976450560363,1.03957859634095,0.188420133779372,0.719606766070616,0.68650275601805,"CHMP3/SCAP/VAMP1/AP1M1/AP3B2/ERC2/DLG4/YIPF5/PICALM/ANKFY1/TRAPPC9/SNCA",12
"GO:0002090","GO:0002090","regulation of receptor internalization","3/456","62/18888",0.0483870967741935,2.00424448217317,1.2457587675119,0.188569697873596,0.719606766070616,0.68650275601805,"ARRB1/DLG4/SYNE1",3
"GO:0033619","GO:0033619","membrane protein proteolysis","3/456","62/18888",0.0483870967741935,2.00424448217317,1.2457587675119,0.188569697873596,0.719606766070616,0.68650275601805,"SNX9/TIMP1/RHBDD1",3
"GO:0097120","GO:0097120","receptor localization to synapse","3/456","62/18888",0.0483870967741935,2.00424448217317,1.2457587675119,0.188569697873596,0.719606766070616,0.68650275601805,"DBN1/GRIPAP1/DLG4",3
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","3/456","62/18888",0.0483870967741935,2.00424448217317,1.2457587675119,0.188569697873596,0.719606766070616,0.68650275601805,"RAMP2/CD248/BRAF",3
"GO:0031069","GO:0031069","hair follicle morphogenesis","2/456","33/18888",0.0606060606060606,2.5103668261563,1.36585255802316,0.189028246992997,0.719606766070616,0.68650275601805,"FGF7/NGFR",2
"GO:0035305","GO:0035305","negative regulation of dephosphorylation","2/456","33/18888",0.0606060606060606,2.5103668261563,1.36585255802316,0.189028246992997,0.719606766070616,0.68650275601805,"MFHAS1/YWHAE",2
"GO:0042573","GO:0042573","retinoic acid metabolic process","2/456","33/18888",0.0606060606060606,2.5103668261563,1.36585255802316,0.189028246992997,0.719606766070616,0.68650275601805,"RBP1/CYP3A5",2
"GO:0051647","GO:0051647","nucleus localization","2/456","33/18888",0.0606060606060606,2.5103668261563,1.36585255802316,0.189028246992997,0.719606766070616,0.68650275601805,"LMNB1/CDC42",2
"GO:0098659","GO:0098659","inorganic cation import across plasma membrane","5/456","126/18888",0.0396825396825397,1.6436925647452,1.14025472358962,0.189252133055208,0.719606766070616,0.68650275601805,"SLC9A9/SLC39A14/ABCC8/PRNP/HCN4",5
"GO:0099587","GO:0099587","inorganic ion import across plasma membrane","5/456","126/18888",0.0396825396825397,1.6436925647452,1.14025472358962,0.189252133055208,0.719606766070616,0.68650275601805,"SLC9A9/SLC39A14/ABCC8/PRNP/HCN4",5
"GO:0050920","GO:0050920","regulation of chemotaxis","8/456","229/18888",0.0349344978165939,1.44702367271892,1.07048789776624,0.190660151159431,0.719606766070616,0.68650275601805,"GPSM3/TMSB4X/CXCR4/PLXNA3/SEMA4D/NBL1/ROBO3/MPP1",8
"GO:0019364","GO:0019364","pyridine nucleotide catabolic process","4/456","94/18888",0.0425531914893617,1.76259798432251,1.16580965888479,0.192253903477235,0.719606766070616,0.68650275601805,"NUDT12/UCP2/GALK1/RPTOR",4
"GO:0051781","GO:0051781","positive regulation of cell division","4/456","94/18888",0.0425531914893617,1.76259798432251,1.16580965888479,0.192253903477235,0.719606766070616,0.68650275601805,"CHMP3/FGF7/CDC42/CDC14A",4
"GO:0051952","GO:0051952","regulation of amine transport","4/456","94/18888",0.0425531914893617,1.76259798432251,1.16580965888479,0.192253903477235,0.719606766070616,0.68650275601805,"SNCG/SV2A/SLC38A3/SNCA",4
"GO:0006066","GO:0006066","alcohol metabolic process","12/456","373/18888",0.032171581769437,1.332580781713,1.02039280604793,0.19312908730753,0.719606766070616,0.68650275601805,"PRKG2/HSD11B2/CYP3A5/SCAP/INPP5J/DOLK/GALK1/OSBPL1A/SRD5A3/PCK2/SNCA/SPHK2",12
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","5/456","127/18888",0.0393700787401575,1.63075010360547,1.12178306629801,0.193420560929729,0.719606766070616,0.68650275601805,"MEF2C/NRG1/TNNI1/FZD1/TPM1",5
"GO:0003231","GO:0003231","cardiac ventricle development","5/456","127/18888",0.0393700787401575,1.63075010360547,1.12178306629801,0.193420560929729,0.719606766070616,0.68650275601805,"MEF2C/NRG1/TNNI1/FZD1/TPM1",5
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","5/456","127/18888",0.0393700787401575,1.63075010360547,1.12178306629801,0.193420560929729,0.719606766070616,0.68650275601805,"UCP2/GUK1/GALK1/RPTOR/MPP1",5
"GO:0021987","GO:0021987","cerebral cortex development","5/456","127/18888",0.0393700787401575,1.63075010360547,1.12178306629801,0.193420560929729,0.719606766070616,0.68650275601805,"CDK5/NCOA1/LHX2/YWHAE/TRAPPC9",5
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","11/456","337/18888",0.0326409495548961,1.35202248945807,1.02560322598983,0.193725669483905,0.719606766070616,0.68650275601805,"USP39/RBM15B/JMJD6/DHX8/QKI/SMN1/SRSF4/NOL3/CELF4/TRA2A/PRPF8",11
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","11/456","337/18888",0.0326409495548961,1.35202248945807,1.02560322598983,0.193725669483905,0.719606766070616,0.68650275601805,"USP39/RBM15B/JMJD6/DHX8/QKI/SMN1/SRSF4/NOL3/CELF4/TRA2A/PRPF8",11
"GO:0015695","GO:0015695","organic cation transport","3/456","63/18888",0.0476190476190476,1.97243107769424,1.21601600985008,0.194715244539853,0.719606766070616,0.68650275601805,"SLC44A3/SLC25A17/SNCA",3
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","3/456","63/18888",0.0476190476190476,1.97243107769424,1.21601600985008,0.194715244539853,0.719606766070616,0.68650275601805,"CD47/DYNLL1/DDAH1",3
"GO:0051965","GO:0051965","positive regulation of synapse assembly","3/456","63/18888",0.0476190476190476,1.97243107769424,1.21601600985008,0.194715244539853,0.719606766070616,0.68650275601805,"EPHB2/SEMA4D/EFNA5",3
"GO:0061951","GO:0061951","establishment of protein localization to plasma membrane","3/456","63/18888",0.0476190476190476,1.97243107769424,1.21601600985008,0.194715244539853,0.719606766070616,0.68650275601805,"CSK/GRIPAP1/NSF",3
"GO:1904356","GO:1904356","regulation of telomere maintenance via telomere lengthening","3/456","63/18888",0.0476190476190476,1.97243107769424,1.21601600985008,0.194715244539853,0.719606766070616,0.68650275601805,"XRCC5/NAT10/CCT7",3
"GO:0051650","GO:0051650","establishment of vesicle localization","7/456","196/18888",0.0357142857142857,1.47932330827068,1.06097799906404,0.19667663326026,0.719606766070616,0.68650275601805,"CDK5/AP3B2/EXOC2/PICALM/TRAPPC9/SNCA/LIMK2",7
"GO:0043279","GO:0043279","response to alkaloid","4/456","95/18888",0.0421052631578947,1.74404432132964,1.14351070024249,0.197185591073693,0.719606766070616,0.68650275601805,"CDK5/ELAVL4/EN1/HDAC2",4
"GO:0046330","GO:0046330","positive regulation of JNK cascade","4/456","95/18888",0.0421052631578947,1.74404432132964,1.14351070024249,0.197185591073693,0.719606766070616,0.68650275601805,"MFHAS1/TAOK1/TAOK2/CDC42",4
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","4/456","95/18888",0.0421052631578947,1.74404432132964,1.14351070024249,0.197185591073693,0.719606766070616,0.68650275601805,"PDCD5/CDC42/YWHAE/TRIM28",4
"GO:0007435","GO:0007435","salivary gland morphogenesis","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"FGF7/CDC42",2
"GO:0019068","GO:0019068","virion assembly","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"CHMP3/LRSAM1",2
"GO:0034383","GO:0034383","low-density lipoprotein particle clearance","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"CSK/ABCC8",2
"GO:0048841","GO:0048841","regulation of axon extension involved in axon guidance","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"PLXNA3/SEMA4D",2
"GO:0060074","GO:0060074","synapse maturation","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"SEZ6L/YWHAZ",2
"GO:0060914","GO:0060914","heart formation","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"MEF2C/GNG5",2
"GO:0070570","GO:0070570","regulation of neuron projection regeneration","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"BRAF/PUM2",2
"GO:0090075","GO:0090075","relaxation of muscle","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"GSN/ABCC8",2
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"PDCD5/TIMM13",2
"GO:0090313","GO:0090313","regulation of protein targeting to membrane","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"CDK5/PRNP",2
"GO:1902176","GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/456","34/18888",0.0588235294117647,2.43653250773994,1.31865396809781,0.197832635849758,0.719606766070616,0.68650275601805,"FZD1/NOL3",2
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","3/456","64/18888",0.046875,1.94161184210526,1.1868166276132,0.200909550987249,0.719606766070616,0.68650275601805,"DAXX/FZD1/NOL3",3
"GO:0048278","GO:0048278","vesicle docking","3/456","64/18888",0.046875,1.94161184210526,1.1868166276132,0.200909550987249,0.719606766070616,0.68650275601805,"RALB/PPFIA3/EXOC2",3
"GO:0062208","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","3/456","64/18888",0.046875,1.94161184210526,1.1868166276132,0.200909550987249,0.719606766070616,0.68650275601805,"MARK4/MFHAS1/PUM2",3
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","3/456","64/18888",0.046875,1.94161184210526,1.1868166276132,0.200909550987249,0.719606766070616,0.68650275601805,"GNG5/LHX2/NAP1L1",3
"GO:0052547","GO:0052547","regulation of peptidase activity","10/456","304/18888",0.0328947368421053,1.36253462603878,1.00229223736132,0.201716278906714,0.719606766070616,0.68650275601805,"DAPK1/GSN/TIMP1/PDCD5/NGFR/NOL3/MALT1/UBXN1/PICALM/SNCA",10
"GO:0098773","GO:0098773","skin epidermis development","5/456","129/18888",0.0387596899224806,1.60546715626275,1.08532119356528,0.201852865397902,0.719606766070616,0.68650275601805,"FGF7/NGFR/LHX2/HDAC2/PUM2",5
"GO:0044409","GO:0044409","symbiont entry into host","6/456","163/18888",0.0368098159509202,1.5247013238618,1.05821211579345,0.202074599444069,0.719606766070616,0.68650275601805,"GSN/CXCR4/CLDN6/ITGAV/ITCH/EXOC2",6
"GO:0000245","GO:0000245","spliceosomal complex assembly","4/456","96/18888",0.0416666666666667,1.72587719298246,1.12147590293201,0.202155612178701,0.719606766070616,0.68650275601805,"USP39/SMN1/NOL3/CELF4",4
"GO:1990542","GO:1990542","mitochondrial transmembrane transport","4/456","96/18888",0.0416666666666667,1.72587719298246,1.12147590293201,0.202155612178701,0.719606766070616,0.68650275601805,"SLC25A13/UCP2/MICU2/MPC1",4
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","11/456","341/18888",0.032258064516129,1.33616298811545,0.985298744975987,0.2038406853558,0.719606766070616,0.68650275601805,"USP39/RBM15B/JMJD6/DHX8/QKI/SMN1/SRSF4/NOL3/CELF4/TRA2A/PRPF8",11
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","9/456","269/18888",0.033457249070632,1.38583447466249,1.00248220979878,0.204233717600064,0.719606766070616,0.68650275601805,"CLK2/FGF7/DDR1/PRNP/EPHB2/SEMA4D/DLG4/HDAC2/EFNA5",9
"GO:0032868","GO:0032868","response to insulin","9/456","269/18888",0.033457249070632,1.38583447466249,1.00248220979878,0.204233717600064,0.719606766070616,0.68650275601805,"UCP2/HSD11B2/SCAP/SLC39A14/ABCC8/NCOA1/GKAP1/SRSF4/PCK2",9
